video_path,label,m_coh_at_f0,m_freq_agreement,m_max_inband_coh,m_phase_stability,q_mouth_eye_xcorr,q_mouth_eye_lag,q_cheek_mouth_xcorr,q_cheek_mouth_lag,q_brow_eye_xcorr,q_brow_eye_lag,q_upper_lower_xcorr,q_upper_lower_lag,r_close_open_ratio,r_peakvel_asym,r_ear_skew,t3_reproj_err,t3_rank4_residual
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/014.mp4,0,0.08133221286465442,0.8823529411764706,0.8043794481333153,0.45613420318043274,0.8777870249780564,0.0,0.9365501418809441,0.0,0.9322228258071239,0.0,0.8978113664111953,0.0,0.749999995,0.013095990621497668,-2.792032299223294,0.009639463183374303,4.679639225535142e-05
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/016.mp4,0,0.32405744070529363,0.6521739130434783,0.8188678270206237,0.6793152957546321,0.9670939146033731,0.0,0.9631056582626059,0.0,0.9958433462832249,0.0,0.9880965252603361,0.0,0.7368421021606648,0.08139486641166979,-2.919039485276694,0.012659222266027772,6.308942827635524e-05
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/001.mp4,0,0.5095920919694713,0.7894736842105263,0.9057453319047997,0.5280398728464868,0.9217120356281915,0.0,0.9583319832973133,0.0,0.9419126426473928,0.0,0.964833269686313,0.0,0.9047619000226758,0.06570976063192431,-1.5528796520655161,0.011890940950499185,5.9741036766283034e-05
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/027.mp4,0,0.3697803759931461,0.625,0.7743595226449623,0.5001697216723544,0.9567337208474597,0.0,0.977261185130666,0.0,0.9681808633928927,0.0,0.9593318446086478,0.0,0.7368421029362882,0.07945243845925684,-0.9395570209602452,0.014553469674474564,8.820794875632345e-05
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/019.mp4,0,0.06081662618665466,0.7894736842105263,0.9032273239165587,0.3680589119189157,0.8494718259739681,0.0,0.9049302797616976,0.0,0.8514501196304102,0.0,0.848120766561082,0.0,0.6666666631111111,-0.01941388861114889,-1.7481953368010925,0.017038894726969886,0.00012055635497104174
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/037.mp4,0,0.31198943359748316,1.0,0.5365547614359801,0.5724359749692924,0.8477883827763772,0.0,0.9498837109434263,0.0,0.9507012004193904,0.0,0.8949109619996628,0.0,0.4583333316145834,0.05560845429259205,-1.877794545995482,0.014544412038514079,4.931829835399118e-05
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/023.mp4,0,0.3886444355818163,0.7894736842105263,0.680901951373071,0.2984145043255595,0.9206378009930256,0.0,0.9580191009093504,0.0,0.9588168122456545,0.0,0.9238919838726427,0.0,0.99999999375,0.015820498195251356,-3.4867328791976226,0.011342079944044669,6.799332021841501e-05
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/028.mp4,0,0.3534067291015251,1.0,0.6867323185679179,0.35079766507438326,0.8140932830226766,0.0,0.8869565864938936,0.0,0.9416553427215125,0.0,0.8791206122447741,0.0,0.6666666637037038,0.12058423250086174,-1.941360807896404,0.011082977656479327,4.452717737033135e-05
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/011.mp4,0,0.21300689739489978,0.8823529411764706,0.5770190193586423,0.5866479403214471,0.32146107404547986,0.0,0.4388051767568843,0.0,0.9270433505238965,0.0,0.623980541763256,0.0,1.1874999925781249,-0.09711198345223634,-0.3586964952878585,0.009077474726874288,4.4209736560575325e-05
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/038.mp4,0,0.3760015512047127,0.6170212765957447,0.7325477471625345,0.4964764286712061,0.9371474716521093,0.0,0.9798253382896315,0.0,0.947462959918849,0.0,0.9268433729186666,0.0,0.9230769195266272,0.09558852005574096,-2.0713325542578387,0.013486344358082986,7.985730643200976e-05
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/041.mp4,0,0.07183998486552381,0.4285714285714286,0.5300619150246408,0.6176942848241631,0.9315321471078635,0.0,0.9533271275824201,0.0,0.9743334275368389,0.0,0.9698894442347722,0.0,0.8235294078892734,0.15417857295268467,1.266621635601195,0.015302125564764813,9.467228086897553e-05
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/002.mp4,0,0.19880934607376186,0.8823529411764706,0.8340333299818032,0.5201208891152669,0.9153778528817627,0.0,0.9483606013012198,0.0,0.9207362749884652,0.0,0.9149342038753951,0.0,0.7857142817857143,-0.01364234668740293,-1.6714854570359068,0.01541165603445126,8.865386081197551e-05
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/017.mp4,0,0.07386680830280212,1.0,0.5667992554372568,0.342815875891624,0.8890821675174331,0.0,0.9414462186837081,0.0,0.9317136217391891,0.0,0.9215850631278475,0.0,0.7692307662721893,0.19418061938291714,-1.4369876570953868,0.012888442525020487,7.055669230167471e-05
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/020.mp4,0,0.0028899417668699625,0.5901639344262294,0.7097666898207946,0.4013104272744734,0.9370821304689774,0.0,0.9692978347056705,0.0,0.9617343989523449,0.0,0.9524943735012107,0.0,0.636363634338843,0.11342031241960264,-2.155930704424835,0.011973415684192924,5.5001427185640144e-05
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/042.mp4,0,0.10611692337353985,1.0,0.6882215647293187,0.5122379820500828,0.8800703975799761,0.0,0.9300880823269999,0.0,0.947545643395352,0.0,0.9005870253533287,0.0,0.8947368369252078,0.08645932250758046,-1.881973122218116,0.011537010570840217,6.951470201936432e-05
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/034.mp4,0,0.1603587832480346,0.5,0.7159267339303572,0.6703093362158097,0.8798722181637533,0.0,0.9301960780053435,0.0,0.8237402423340485,0.0,0.8728071110887939,0.0,0.5357142841836735,0.17367339102212642,-1.0167999559266994,0.01535077578538036,8.914471038592989e-05
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/039.mp4,0,0.8748446804866559,0.8823529411764706,0.8748446804866559,0.4353082945751764,0.9147817739960673,0.0,0.9425456041916965,0.0,0.9636108143035055,0.0,0.9356130420507799,0.0,0.7857142817857143,0.04361662061599543,-1.9397884977817776,0.010833336868422354,5.4285136001067477e-05
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/049.mp4,0,0.3505692334070692,0.6,0.569026262894788,0.2709735540548789,0.799961521777433,0.0,0.9291570858677284,0.0,0.9261314520486233,0.0,0.8131334114938705,0.0,0.599999998,0.04364140792651316,-2.1278756648498884,0.01189390145571232,4.429689535600472e-05
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/050.mp4,0,0.15781724226378221,0.7142857142857142,0.5497563415692153,0.3668837580329044,0.6881481184248299,0.0,0.8150620633290778,0.0,0.7646117215134602,0.0,0.7522141670037428,0.0,0.9333333283555556,0.0763206414934194,-1.21797006669948,0.008492035238465073,3.541746824260535e-05
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/053.mp4,0,0.5945771766413142,0.8780487804878049,0.7518502238161532,0.32579796520118787,0.9114139830778014,0.0,0.9543505141159073,0.0,0.9623265638527788,0.0,0.9100427833256532,0.0,0.7692307662721893,0.08102653290007164,-1.8054272945757985,0.015551165095595733,9.743972989749656e-05
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/031.mp4,0,0.6904694734875783,0.7142857142857143,0.878837031179997,0.14033663510944105,0.794052177125366,0.0,0.8914244299266693,0.0,0.9357720607648475,0.0,0.8412354459338778,0.0,0.749999995875,0.032764966221280535,-1.3980422225749063,0.017464035633461845,9.107793048285569e-05
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/055.mp4,0,0.05134490023093018,0.75,0.8127725012660371,0.5000096320152632,0.8686541002211957,0.0,0.933370077419389,0.0,0.9698891463838545,0.0,0.9452147825634071,0.0,0.7083333294965278,0.1454125242773743,-0.1488881762052867,0.013181257011935843,6.848041444260314e-05
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/032.mp4,0,0.17693658882525845,0.5555555555555556,0.8616816889934221,0.47323431963473284,0.7568156834047809,0.0,0.9057870477895094,0.0,0.7879324691492213,0.0,0.7690346674438093,0.0,0.5263157878116345,0.07985542164396495,-1.6979268406603052,0.013140558162736331,6.75878146597733e-05
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/054.mp4,0,0.48959825941752955,0.46153846153846145,0.9143346904751409,0.5195154798140195,0.9132407432129885,0.0,0.9337613861108082,0.0,0.9863323946938145,0.0,0.9636513965998308,0.0,0.9047618995918367,0.019529714820608727,-1.1836798818550842,0.015823933571405293,9.006757986955632e-05
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/057.mp4,0,0.1238852159515343,0.6,0.6154367061027926,0.40867998874174505,0.9652209480012924,0.0,0.9811860651150623,0.0,0.9699739454372704,0.0,0.9618368922342544,0.0,0.6818181799586778,0.07389131221744329,-2.9693201679764543,0.011503529949459926,4.340826356735764e-05
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/061.mp4,0,0.48985738766404824,0.5454545454545455,0.9127149294928207,0.22915654886559567,0.8625328906487553,0.0,0.9113533194287885,0.0,0.9232246577187551,0.0,0.907188331620685,0.0,0.406249998984375,0.2241545441371791,-1.1721291197584582,0.011155816392899786,5.128118043221713e-05
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/064.mp4,0,0.2323845244641853,0.5901639344262294,0.7205457970913033,0.3818800529396279,0.9804244475722187,0.0,0.9905404967826953,0.0,0.9848318006729266,0.0,0.988769906065421,0.0,0.6249999976562501,0.04940564859825777,-0.7878249144482647,0.013363733862389655,4.047766920374891e-05
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/058.mp4,0,0.6345924600773489,1.0,0.8329305755600435,0.5027740167206437,0.9091153432177369,0.0,0.9546868230784061,0.0,0.9824226678797287,0.0,0.9355342352618632,0.0,0.999999995,0.06638919134938437,-0.5353705932199697,0.011310259647835084,5.938101678769663e-05
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/046.mp4,0,0.41504573295515773,0.5172413793103449,0.8929158594307304,0.455057098394519,0.864576383313007,0.0,0.9340696821070319,0.0,0.9411832094872776,0.0,0.8893420800770354,0.0,0.42857142734693876,0.050637729277864106,-2.7970847320998016,0.012589068875556544,6.422103528707064e-05
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/059.mp4,0,0.6321926872675686,1.0,0.9215903127750817,0.7169824220577762,0.9284010903957722,0.0,0.9470841991435259,0.0,0.9832453913325871,0.0,0.9626606049618018,0.0,0.5294117628373702,0.05804703691296375,-2.8650692938863123,0.01517816785049892,6.745157992883984e-05
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/043.mp4,0,0.5020252276962373,1.0,0.7003996466066192,0.35137767559312905,0.8981949342389496,0.0,0.9445522714489694,0.0,0.9767099551416893,0.0,0.9314294881853533,0.0,0.759999996048,0.10478011157752423,-0.28630922123068736,0.012998478758246836,6.242793656468192e-05
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/062.mp4,0,0.23244579198997614,0.6363636363636364,0.724394242553481,0.3447837747600313,0.8486668454017819,0.0,0.9290719148194435,0.0,0.9017638968300559,0.0,0.8367588532396283,0.0,1.0769230711242603,-0.0252293636908771,-1.9184473417741015,0.009611378343489409,3.71192834130165e-05
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/068.mp4,0,0.7980373322691093,0.5,0.7980373322691093,0.4550781484101216,0.9531474279540216,0.0,0.970253471782485,0.0,0.9547332747805966,0.0,0.9504399920334423,0.0,0.9999999946666668,0.10056678795741947,-1.5416783281522577,0.013658266243148818,7.100329234202469e-05
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/060.mp4,0,0.3217204875097627,0.875,0.6962371954749441,0.40294763695837066,0.9383167814660925,0.0,0.9721309221851201,0.0,0.936218297442677,0.0,0.908223010344134,0.0,0.588235291349481,-0.09334911221453136,-0.43034160579998154,0.024496910123368444,0.0002192317062603499
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/066.mp4,0,0.7956776429760898,0.7000000000000001,0.8462777312072349,0.24517142344514953,0.9339294376150079,0.0,0.9672626991007016,0.0,0.9784654963026306,0.0,0.9662972036032139,0.0,2.4999999812500007,0.01997680036581392,-2.3653874049925534,0.010596410488792793,5.465202830659197e-05
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/071.mp4,0,0.7716489590245312,0.7777777777777777,0.8944923424892451,0.2975933476725038,0.9473203400753792,0.0,0.974295119533748,0.0,0.9752157412758516,0.0,0.9591277555870381,0.0,0.9285714239285715,0.07557929170618698,-0.2059278965758351,0.01497850817558838,9.677605753713173e-05
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/070.mp4,0,0.5255790941551315,0.8780487804878049,0.6334840170788387,0.3358051611070476,0.887015836406505,0.0,0.9351448221176373,0.0,0.9451199774302949,0.0,0.9003836953791167,0.0,0.87499999453125,0.03575037151307096,-1.0789836365871457,0.011860507149745514,6.475437678374701e-05
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/063.mp4,0,0.6065683158853957,0.7894736842105263,0.9147074925106523,0.2679942845921517,0.9291038885556949,0.0,0.9722036442422758,0.0,0.9331390057874498,0.0,0.9312463605961253,0.0,0.9999999933333334,0.017278614862533223,-1.209321946320161,0.01474854577295136,8.562020543936015e-05
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/072.mp4,0,0.3828138947296017,1.0,0.848567796535373,0.46230792667820697,0.6112213028612097,0.0,0.7037531255552341,0.0,0.8860398947097944,0.0,0.822437456993356,0.0,1.4285714183673472,0.06303037967207133,-3.5980145901636518,0.01005689155088384,4.338813644407318e-05
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/056.mp4,0,0.2935211446321032,0.47368421052631576,0.6728926115259724,0.48998116776452605,0.9088184107851043,0.0,0.9395311485731634,0.0,0.9785440511584371,0.0,0.9502497734417453,0.0,0.7142857115646258,0.11231764536391241,-0.10593035067610125,0.010081000735009333,4.30380853436439e-05
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/025.mp4,0,0.26989786537419724,0.6000000000000001,0.5551130819592991,0.4830055960926586,0.9238392862416144,0.0,0.9616946740611444,0.0,0.9622506280101539,0.0,0.9526532416930586,0.0,0.7058823500346021,0.11549278724517514,-2.2023342451479633,0.011957855015794891,6.331548161274197e-05
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/030.mp4,0,0.49396163952739225,0.5714285714285714,0.6911227498938125,0.45476233225491236,0.7873035713698027,0.0,0.8815208913343329,0.0,0.8716543251875541,0.0,0.8278232746906188,0.0,0.9230769195266272,0.23431423389544384,-1.0557342249708068,0.01606421245815449,5.19144468008422e-05
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/077.mp4,0,0.13083829868018126,0.48387096774193555,0.7868972505874734,0.39382410543981905,0.8483378828202361,0.0,0.9228704191507661,0.0,0.9258094076725563,0.0,0.8868058778205542,0.0,0.6842105230747922,-0.005266125734851295,-1.0029872860705231,0.01734898991274328,0.0001277716953380986
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/051.mp4,0,0.6080560823977275,0.6521739130434783,0.7558106630870133,0.47604697254631534,0.7899331494993105,0.0,0.8807781453794062,0.0,0.8642611675934914,0.0,0.8172908149003296,0.0,0.9411764639446366,-0.01105897520555228,-1.4933972230115056,0.021125259962563304,0.00011111523032040909
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/065.mp4,0,0.04786372554027371,0.8823529411764706,0.602632297156373,0.6743007697887479,0.7817667212875623,0.0,0.8621741326263094,0.0,0.9333952420079964,0.0,0.8424805386915802,0.0,0.7999999952,0.017965860907145238,-1.1984493613321652,0.009571596542994072,4.193575903254654e-05
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/080.mp4,0,0.6749555228533952,0.48387096774193555,0.9158070073814518,0.4016815684709272,0.9453690156706589,0.0,0.9717186534454465,0.0,0.940244245627213,0.0,0.9655121934926679,0.0,0.7692307650887574,0.06635527510820675,-1.8314271726552924,0.012828258233213999,5.710388539166674e-05
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/082.mp4,0,0.7055623095251272,0.46153846153846156,0.9336117168273652,0.3266636969133646,0.857679982437424,0.0,0.9079517738593614,0.0,0.9640854209412622,0.0,0.9048915463993105,0.0,0.5555555537037038,0.09229296667512597,-2.8021515178494654,0.008910025555886379,3.734771095164737e-05
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/067.mp4,0,0.6066858734328717,0.6,0.7524703159109227,0.5009392641823174,0.848337042577495,0.0,0.9084048367786597,0.0,0.9434500108393586,0.0,0.8680626457673304,0.0,0.7692307662721893,0.09144741115946502,-2.068880516682364,0.015046199974252729,8.386782969163786e-05
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/085.mp4,0,0.6501426089340535,0.5454545454545454,0.7768350992640481,0.5412357157784198,0.7250038603901715,0.0,0.8846783163133305,0.0,0.8784543344605686,0.0,0.7506041906102451,0.0,0.5217391288468809,0.09853127322399192,-2.2712376274699806,0.016722931226181865,9.234408236234883e-05
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/087.mp4,0,0.006996932186041012,0.75,0.7322927797893231,0.48463691992737046,0.7717569256187965,0.0,0.8421302786255916,0.0,0.9303292952282625,0.0,0.8598081741573591,0.0,0.9166666628472224,0.08054345630847365,-3.0967129817653927,0.008182679324224326,3.384266505738538e-05
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/076.mp4,0,0.900932453651984,0.7142857142857142,0.900932453651984,0.47601108149698146,0.8998126436724778,0.0,0.9125392446179491,0.0,0.8829861264816709,0.0,0.911547340699109,0.0,0.7391304322117203,-0.20626673610493543,-0.19754062824284113,0.01789084284700489,8.964277841588677e-05
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/081.mp4,0,0.41260535911970186,0.7894736842105263,0.8169769403483542,0.2253599022547953,0.9689776357362423,0.0,0.9784243728738921,0.0,0.9696203617379856,0.0,0.9790677458120116,0.0,1.1499999942499999,0.00473091775761986,-1.0070040751908702,0.017528066545542474,7.530294948294523e-05
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/069.mp4,0,0.4036314092961044,0.7894736842105263,0.8139276509183332,0.14066503965592925,0.8048222774138023,0.0,0.937825031488583,0.0,0.930198621513307,0.0,0.8563237011706546,0.0,1.124999992265625,-0.03831487640694359,-1.190101394366438,0.016818459788249873,9.024567813685585e-05
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/045.mp4,0,0.18959505315361733,0.75,0.6059568864427096,0.5208517655187883,0.679154518481086,0.0,0.8918318466181787,0.0,0.9180540366020132,0.0,0.7978668006047978,0.0,0.6499999974,0.014973098648136701,-2.15298556264976,0.014977499835136174,5.655998894662034e-05
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/092.mp4,0,0.015339487247373877,0.8823529411764706,0.8064370595167619,0.6503532119730424,0.87480157213807,0.0,0.9258971151492934,0.0,0.9776241842232346,0.0,0.9230371361122791,0.0,0.49999999833333336,0.1682826940829597,-1.9566475134490555,0.009371367748627926,2.678244736574944e-05
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/091.mp4,0,0.0004984771817169203,0.5172413793103449,0.8618683865168517,0.5234251122891029,0.9455318222870468,0.0,0.9674502194281736,0.0,0.9868861238128663,0.0,0.9641646957503401,0.0,0.7857142817857143,0.03529308113753396,-2.0042739370724076,0.011955260825577733,6.0397678346275606e-05
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/079.mp4,0,0.8225933868185288,0.875,0.8225933868185288,0.2995312427473499,0.9337472126162512,0.0,0.9583716852135004,0.0,0.9285393719780669,0.0,0.9405928992672843,0.0,0.4999999978571429,0.13741848155229797,-1.4426047778182876,0.015780924427799305,4.2183684766016316e-05
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/098.mp4,0,0.04110573281971683,0.8275862068965516,0.8451742072990063,0.5755478011126813,0.7621368213735012,0.0,0.8278048001187845,0.0,0.9632724850887028,0.0,0.906937302288813,0.0,0.87499999453125,-0.010825415434105555,-1.0730312190302564,0.008155803768104576,2.4801291543997096e-05
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/075.mp4,0,0.050786050036037644,0.6521739130434783,0.9575505179837218,0.3640600845845119,0.7081925525151219,0.0,0.8643560233969142,0.0,0.9049974512635646,0.0,0.8044183180529988,0.0,0.9411764661591696,-0.012640222994392254,-1.368917985192367,0.015554380609176806,6.887536733722607e-05
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/088.mp4,0,0.05797482874351453,0.7142857142857142,0.7310727587809736,0.4050365602794812,0.84546781162685,0.0,0.9302437143571477,0.0,0.9238945000195781,0.0,0.8392038328148184,0.0,0.5294117622145329,0.04611531418704416,-2.339470165334728,0.013873788250786173,7.461942941211758e-05
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/052.mp4,0,0.40886521635508605,0.45454545454545453,0.6823520900237992,0.4234462784617111,0.7752309162789374,0.0,0.8370268594722635,0.0,0.9067286552594074,0.0,0.8486709865090982,0.0,0.5882352916955018,0.07617495724873152,-2.754585628851705,0.010568009704121879,4.774013857758434e-05
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/097.mp4,0,0.948553317479375,0.7894736842105263,0.948553317479375,0.3665545413015223,0.9234019806000424,0.0,0.9515493065262067,0.0,0.9867649129125805,0.0,0.959907930105238,0.0,0.9999999946666668,0.09753009747513451,-1.0134534530581483,0.009259510012388752,3.3925076578099945e-05
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/095.mp4,0,0.32413924734211497,1.0,0.46176376895460514,0.5310369450649894,0.8369756417292283,0.0,0.9033608917132598,0.0,0.9549242912662109,0.0,0.8957124230594949,0.0,0.9999999933333334,0.005486137611482264,-1.9071521430392253,0.015713755459444534,0.00011458019202014291
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/100.mp4,0,0.00801433275214593,0.5172413793103449,0.7881588098841854,0.4447507210643188,0.9454892338855629,0.0,0.9685021460284228,0.0,0.9583334213480377,0.0,0.9570440229546909,0.0,0.7142857102040817,0.05102108908680788,-3.233209681400788,0.013170893391833374,7.812940455947115e-05
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/104.mp4,0,0.6603686318748135,0.5,0.7972267009807965,0.4257133286158066,0.7941421140609283,0.0,0.887318355691728,0.0,0.9565621131984444,0.0,0.8842269710323692,0.0,0.6785714259056123,0.07195556204808648,0.1923644936553363,0.018526385909928066,5.53903654051443e-05
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/105.mp4,0,0.7533996765829939,0.5471698113207547,0.8195859594139216,0.3156940474148039,0.9761721799883825,0.0,0.9836058909174974,0.0,0.99474353299934,0.0,0.985424180662869,0.0,0.6666666644444444,0.043002414289201776,-1.065984763210752,0.012811731968231332,8.022652182385899e-05
